Episode reward: 1.00 score: [1, 0], steps: 18, FPS: 136.8, gameFPS: 845.1
Episode reward: 1.00 score: [1, 0], steps: 23, FPS: 138.6, gameFPS: 725.5
Episode reward: 0.00 score: [0, 0], steps: 150, FPS: 161.7, gameFPS: 586.0
Episode reward: 0.00 score: [0, 0], steps: 83, FPS: 154.7, gameFPS: 580.1
Episode reward: 0.00 score: [0, 0], steps: 67, FPS: 150.0, gameFPS: 557.9
Episode reward: 0.00 score: [0, 0], steps: 72, FPS: 152.3, gameFPS: 573.3
Episode reward: 1.00 score: [1, 0], steps: 21, FPS: 138.3, gameFPS: 756.5
Episode reward: 0.00 score: [0, 0], steps: 156, FPS: 162.5, gameFPS: 637.3
Episode reward: 0.00 score: [0, 0], steps: 19, FPS: 137.4, gameFPS: 729.9
Episode reward: 0.00 score: [0, 0], steps: 120, FPS: 157.0, gameFPS: 603.7
Episode reward: 1.00 score: [1, 0], steps: 16, FPS: 134.7, gameFPS: 865.9
Episode reward: 0.00 score: [0, 0], steps: 70, FPS: 138.5, gameFPS: 462.1
Episode reward: 0.00 score: [0, 0], steps: 76, FPS: 160.2, gameFPS: 700.4
Episode reward: 0.00 score: [0, 0], steps: 263, FPS: 160.9, gameFPS: 575.2
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 108.7, gameFPS: 582.1
Episode reward: 0.00 score: [0, 0], steps: 14, FPS: 118.3, gameFPS: 662.8
Video written to ./logs/videos/episode_done_20201116-225227190235.avi
Dump written to ./logs/videos/episode_done_20201116-225227190235.dump
Episode reward: 0.00 score: [0, 0], steps: 83, FPS: 73.0, gameFPS: 456.5
Episode reward: 0.00 score: [0, 0], steps: 245, FPS: 158.8, gameFPS: 582.6
Episode reward: 0.00 score: [0, 0], steps: 86, FPS: 154.3, gameFPS: 655.4
Episode reward: 0.00 score: [0, 0], steps: 81, FPS: 158.4, gameFPS: 651.4
Episode reward: 1.00 score: [1, 0], steps: 90, FPS: 156.0, gameFPS: 610.2
Episode reward: 1.00 score: [1, 0], steps: 11, FPS: 115.0, gameFPS: 674.0
Episode reward: 0.00 score: [0, 0], steps: 67, FPS: 90.6, gameFPS: 286.5
Episode reward: 0.00 score: [0, 0], steps: 88, FPS: 109.9, gameFPS: 363.1
Episode reward: 0.00 score: [0, 0], steps: 67, FPS: 136.8, gameFPS: 509.9
Episode reward: 0.00 score: [0, 0], steps: 17, FPS: 126.0, gameFPS: 694.6
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 111.4, gameFPS: 676.8
Episode reward: 0.00 score: [0, 0], steps: 291, FPS: 143.2, gameFPS: 511.7
Episode reward: 0.00 score: [0, 0], steps: 89, FPS: 127.9, gameFPS: 400.9
Episode reward: 0.00 score: [0, 0], steps: 156, FPS: 141.3, gameFPS: 503.4
Episode reward: 0.00 score: [0, 0], steps: 374, FPS: 140.9, gameFPS: 467.5
Episode reward: 0.00 score: [0, 0], steps: 79, FPS: 141.9, gameFPS: 561.4
Episode reward: 1.00 score: [1, 0], steps: 16, FPS: 134.3, gameFPS: 788.9
Episode reward: 0.00 score: [0, 0], steps: 77, FPS: 138.4, gameFPS: 503.2
Episode reward: 0.00 score: [0, 0], steps: 72, FPS: 132.0, gameFPS: 427.2
Episode reward: 0.00 score: [0, 0], steps: 130, FPS: 148.7, gameFPS: 558.8
Episode reward: 0.00 score: [0, 0], steps: 151, FPS: 145.0, gameFPS: 530.3
Episode reward: 0.00 score: [0, 0], steps: 72, FPS: 139.1, gameFPS: 483.5
Episode reward: 1.00 score: [1, 0], steps: 105, FPS: 139.5, gameFPS: 486.8
Episode reward: 0.00 score: [0, 0], steps: 85, FPS: 137.3, gameFPS: 477.9
Episode reward: 0.00 score: [0, 0], steps: 71, FPS: 120.5, gameFPS: 525.3
Video written to ./logs/videos/episode_done_20201116-225246615524.avi
Dump written to ./logs/videos/episode_done_20201116-225246615524.dump
Episode reward: 0.00 score: [0, 0], steps: 237, FPS: 76.2, gameFPS: 489.5
[2020-11-16 22:52:51.074182] Update: 10 / 31250, Frames: 11264, Rewards: [0.22772278 0.22772278], Min: [-1. -1.], Max: [1. 1.], PL: [0.25132685899734497, -0.0019032862037420273],VL: [0.050878651440143585, 0.08497722446918488]
[2020-11-16 22:52:52.350393] Update: 20 / 31250, Frames: 21504, Rewards: [0.22772278 0.22772278], Min: [-1. -1.], Max: [1. 1.], PL: [0.23719558119773865, 0.15733885765075684],VL: [0.017470864579081535, 0.0140969417989254]
Episode reward: 1.00 score: [1, 0], steps: 25, FPS: 7.9, gameFPS: 683.4
[2020-11-16 22:52:53.686717] Update: 30 / 31250, Frames: 31744, Rewards: [0.23529412 0.23529412], Min: [-1. -1.], Max: [1. 1.], PL: [0.17593508958816528, 0.10328171402215958],VL: [0.10260447859764099, 0.02330951578915119]
[2020-11-16 22:52:54.967732] Update: 40 / 31250, Frames: 41984, Rewards: [0.23529412 0.23529412], Min: [-1. -1.], Max: [1. 1.], PL: [0.19028306007385254, 0.058857496827840805],VL: [0.01061641238629818, 0.043400105088949203]
Episode reward: 1.00 score: [1, 0], steps: 16, FPS: 8.1, gameFPS: 698.1
[2020-11-16 22:52:56.289686] Update: 50 / 31250, Frames: 52224, Rewards: [0.24271844 0.24271844], Min: [-1. -1.], Max: [1. 1.], PL: [0.14999037981033325, 0.09946376085281372],VL: [0.027659833431243896, 0.027173617854714394]
Episode reward: 0.00 score: [0, 0], steps: 17, FPS: 8.1, gameFPS: 667.5
[2020-11-16 22:52:57.618395] Update: 60 / 31250, Frames: 62464, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.18579736351966858, 0.19687537848949432],VL: [0.03755407780408859, 0.011826585978269577]
[2020-11-16 22:52:59.052547] Update: 70 / 31250, Frames: 72704, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.1583895981311798, 0.13940568268299103],VL: [0.03365781158208847, 0.04554596543312073]
[2020-11-16 22:53:00.566952] Update: 80 / 31250, Frames: 82944, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.1554841697216034, 0.1388026773929596],VL: [0.017596924677491188, 0.028116075322031975]
[2020-11-16 22:53:01.933747] Update: 90 / 31250, Frames: 93184, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.1643858551979065, 0.1473461091518402],VL: [0.027388108894228935, 0.01924038678407669]
[2020-11-16 22:53:03.453040] Update: 100 / 31250, Frames: 103424, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.24741783738136292, 0.14837266504764557],VL: [0.008678692393004894, 0.0436483658850193]
[2020-11-16 22:53:04.885613] Update: 110 / 31250, Frames: 113664, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.21971802413463593, 0.2012210637331009],VL: [0.02191409468650818, 0.017963796854019165]
[2020-11-16 22:53:06.334563] Update: 120 / 31250, Frames: 123904, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.1278335601091385, 0.08132374286651611],VL: [0.02170492522418499, 0.043305546045303345]
[2020-11-16 22:53:07.732403] Update: 130 / 31250, Frames: 134144, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.12782494723796844, 0.1539962738752365],VL: [0.06098382547497749, 0.04823421686887741]
Episode reward: 0.00 score: [0, 0], steps: 82, FPS: 7.0, gameFPS: 421.0
[2020-11-16 22:53:09.160553] Update: 140 / 31250, Frames: 144384, Rewards: [0.24038461 0.24038461], Min: [-1. -1.], Max: [1. 1.], PL: [0.18464940786361694, 0.23083844780921936],VL: [0.019741492345929146, 0.03897959366440773]
[2020-11-16 22:53:10.744989] Update: 150 / 31250, Frames: 154624, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.043946538120508194, 0.26835954189300537],VL: [0.02688397280871868, 0.021299922838807106]
[2020-11-16 22:53:12.228335] Update: 160 / 31250, Frames: 164864, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.21962976455688477, 0.37567371129989624],VL: [0.010565686970949173, 0.029246512800455093]
